SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NAVINFLUOR, EQ, 29-Nov-2022,4366.55,4366.55,4390.25,4290.0,4290.0,4299.0,4327.94,72081,8696, 33034, 45.83
NAVNETEDUL, EQ, 29-Nov-2022,125.65,126.5,127.85,125.05,125.8,125.65,126.17,261302,3064, 154950, 59.30
NAZARA, EQ, 29-Nov-2022,603.05,605.0,607.45,601.05,604.1,603.85,603.78,131717,5018, 69275, 52.59
NBCC, EQ, 29-Nov-2022,41.1,41.85,43.35,40.9,41.2,41.25,42.22,31089013,50214, 8964696, 28.84
NCC, EQ, 29-Nov-2022,83.05,83.95,84.6,82.75,82.9,82.85,83.54,5631827,19529, 2636559, 46.82
NEOGEN, EQ, 29-Nov-2022,1339.55,1346.85,1346.9,1305.0,1314.0,1311.3,1317.5,44493,5388, 34073, 76.58
NESCO, EQ, 29-Nov-2022,623.5,623.5,630.0,618.0,620.0,619.65,623.21,40414,2212, 26583, 65.78
NETWORK18, EQ, 29-Nov-2022,63.75,63.5,65.0,63.15,63.7,63.95,63.89,843745,5176, 435699, 51.64
NEWGEN, EQ, 29-Nov-2022,357.4,360.0,360.7,355.5,357.3,358.4,358.22,55162,3459, 33471, 60.68
NFL, EQ, 29-Nov-2022,58.05,58.45,58.8,57.1,57.55,57.65,57.76,1491038,5540, 511203, 34.29
NH, EQ, 29-Nov-2022,746.4,751.0,760.0,748.5,759.5,758.1,754.27,85988,8036, 44699, 51.98
NHPC, EQ, 29-Nov-2022,43.75,44.0,44.1,42.5,42.65,42.7,43.16,9069885,16993, 4651484, 51.28
NIACL, EQ, 29-Nov-2022,101.25,102.2,116.8,102.0,114.2,115.0,112.84,19182624,98462, 2099597, 10.95
NIITLTD, EQ, 29-Nov-2022,319.25,320.0,321.75,311.8,312.9,313.15,315.55,189917,4750, 83889, 44.17
NILKAMAL, EQ, 29-Nov-2022,1920.05,1929.7,1938.25,1903.0,1910.0,1908.3,1916.2,3557,657, 2640, 74.22
NLCINDIA, EQ, 29-Nov-2022,87.55,88.0,89.65,86.1,86.7,87.35,87.69,7244357,27204, 3084923, 42.58
NMDC, EQ, 29-Nov-2022,117.05,117.5,119.15,116.55,117.15,117.15,117.61,8351373,32564, 2359317, 28.25
NOCIL, EQ, 29-Nov-2022,237.8,237.8,242.1,237.8,238.05,238.85,240.21,439037,9050, 218122, 49.68
NTPC, EQ, 29-Nov-2022,170.4,171.0,171.6,169.05,170.25,170.15,170.24,7693168,63085, 4480311, 58.24
NUCLEUS, EQ, 29-Nov-2022,385.8,387.0,390.0,383.35,384.35,383.95,385.72,21945,980, 16300, 74.28
OAL, EQ, 29-Nov-2022,454.85,452.05,464.0,452.05,460.05,460.65,459.23,4547,395, 3137, 68.99
OBEROIRLTY, EQ, 29-Nov-2022,906.15,906.85,923.35,896.75,900.4,904.5,909.6,537198,15368, 231806, 43.15
OFSS, EQ, 29-Nov-2022,3093.1,3100.0,3130.0,3085.0,3088.0,3094.7,3111.93,70957,8672, 36922, 52.03
OIL, EQ, 29-Nov-2022,202.75,202.2,204.5,202.0,203.9,203.95,203.41,872184,14149, 530339, 60.81
OMAXE, EQ, 29-Nov-2022,73.35,73.5,81.0,72.45,78.35,78.25,77.07,409520,6228, 162056, 39.57
ONGC, EQ, 29-Nov-2022,139.6,140.05,141.1,139.5,140.3,140.25,140.11,13558920,48700, 8971218, 66.16
ORIENTCEM, EQ, 29-Nov-2022,125.95,126.0,127.0,124.85,126.1,125.95,125.95,611461,16309, 347436, 56.82
ORIENTELEC, EQ, 29-Nov-2022,286.1,285.0,288.5,280.35,281.55,281.85,284.23,377369,7392, 310860, 82.38
ORISSAMINE, EQ, 29-Nov-2022,2552.65,2569.95,2680.25,2568.75,2680.25,2679.15,2644.68,12499,1110, 9736, 77.89
PAGEIND, EQ, 29-Nov-2022,47326.65,47400.0,47509.3,47020.1,47100.0,47092.35,47188.43,9362,5916, 4815, 51.43
PAISALO, EQ, 29-Nov-2022,81.95,82.4,83.7,81.0,82.2,82.25,82.21,418672,2398, 310339, 74.12
PEL, EQ, 29-Nov-2022,820.7,822.0,827.5,817.6,817.6,820.6,822.66,402901,14244, 147473, 36.60
PERSISTENT, EQ, 29-Nov-2022,4027.95,4028.0,4053.3,3978.05,4037.95,4034.75,4029.08,256284,31876, 98896, 38.59
PETRONET, EQ, 29-Nov-2022,211.1,211.1,213.0,210.7,211.9,211.85,212.14,591659,7031, 268900, 45.45
PFC, EQ, 29-Nov-2022,134.6,135.0,135.7,132.1,134.55,134.5,133.97,6895284,41246, 2717877, 39.42
PFIZER, EQ, 29-Nov-2022,4500.55,4481.0,4594.0,4475.0,4564.0,4560.6,4547.09,29522,5801, 14497, 49.11
PGHH, EQ, 29-Nov-2022,14110.65,14099.0,14110.0,13930.0,14087.0,14092.85,14034.64,3429,1468, 1887, 55.03
PGHL, EQ, 29-Nov-2022,4085.55,4099.95,4119.0,4050.05,4050.05,4063.15,4079.3,12563,2109, 10168, 80.94
PHOENIXLTD, EQ, 29-Nov-2022,1447.05,1440.0,1451.0,1437.85,1449.0,1445.15,1445.24,109693,10908, 81810, 74.58
PIDILITIND, EQ, 29-Nov-2022,2692.35,2690.0,2753.0,2685.7,2723.55,2727.95,2730.53,401963,26024, 128099, 31.87
PIIND, EQ, 29-Nov-2022,3421.95,3439.1,3462.0,3369.65,3374.25,3375.0,3403.13,178210,29669, 94398, 52.97
PILANIINVS, EQ, 29-Nov-2022,1908.45,1870.5,1930.05,1870.5,1923.0,1919.7,1921.7,2601,338, 2205, 84.78
PNB, EQ, 29-Nov-2022,53.4,53.45,54.1,52.15,52.4,52.5,53.21,110088137,138514, 24355742, 22.12
PNCINFRA, EQ, 29-Nov-2022,273.0,271.2,273.1,267.1,268.0,267.9,269.96,610309,6094, 414660, 67.94
POLYCAB, EQ, 29-Nov-2022,2548.95,2539.9,2565.8,2525.0,2527.0,2528.2,2534.82,195124,15810, 80780, 41.40
POLYMED, EQ, 29-Nov-2022,977.05,978.6,995.45,970.3,975.0,975.15,984.26,42775,4415, 15500, 36.24
POLYPLEX, EQ, 29-Nov-2022,1784.55,1798.0,1798.0,1755.85,1760.0,1761.9,1772.97,58895,7759, 36603, 62.15
POWERGRID, EQ, 29-Nov-2022,221.3,221.3,222.25,218.55,219.5,219.35,219.64,4857041,57714, 2893122, 59.57
POWERINDIA, EQ, 29-Nov-2022,2916.1,2920.0,3001.0,2896.2,2969.0,2959.4,2964.41,30714,4897, 14696, 47.85
PRAKASH, EQ, 29-Nov-2022,53.3,53.75,55.0,53.15,53.2,53.45,54.04,734206,4290, 341302, 46.49
PRESTIGE, EQ, 29-Nov-2022,456.0,456.7,478.0,452.55,462.5,462.75,462.35,789611,16407, 453266, 57.40
PRINCEPIPE, EQ, 29-Nov-2022,557.8,556.25,565.0,555.85,557.1,556.7,560.54,47832,4189, 26059, 54.48
PRIVISCL, EQ, 29-Nov-2022,1199.65,1209.9,1218.0,1184.35,1194.6,1196.1,1195.37,17432,1448, 11075, 63.53
PRSMJOHNSN, EQ, 29-Nov-2022,121.05,121.05,132.9,120.0,128.65,129.6,125.72,6699262,30601, 3415854, 50.99
PSB, EQ, 29-Nov-2022,21.3,21.4,21.75,21.05,21.1,21.25,21.3,2071738,3515, 798507, 38.54
PSPPROJECT, EQ, 29-Nov-2022,626.2,628.0,648.0,626.15,632.05,631.5,641.0,186439,8800, 64373, 34.53
PURVA, EQ, 29-Nov-2022,86.95,87.6,87.85,86.0,86.85,86.6,86.84,153618,1361, 117829, 76.70
PVR, EQ, 29-Nov-2022,1867.25,1870.0,1888.0,1846.1,1848.9,1857.8,1868.05,407676,21373, 110710, 27.16
QUESS, EQ, 29-Nov-2022,427.9,427.0,449.0,426.95,437.0,437.45,440.13,880061,29480, 298946, 33.97
QUICKHEAL, EQ, 29-Nov-2022,180.75,180.0,181.75,177.1,179.1,178.55,179.48,50990,2118, 26534, 52.04
RADICO, EQ, 29-Nov-2022,1066.0,1066.0,1074.0,1055.75,1063.0,1063.0,1067.51,113213,5088, 45551, 40.23
RAILTEL, EQ, 29-Nov-2022,143.85,143.95,147.0,137.9,138.6,138.9,141.13,5915269,33134, 1897979, 32.09
RAIN, EQ, 29-Nov-2022,180.5,180.0,183.55,178.25,178.9,178.8,181.11,1666914,12009, 492093, 29.52
RAJESHEXPO, EQ, 29-Nov-2022,713.8,713.0,765.0,706.65,736.0,744.3,732.44,591817,23565, 96527, 16.31
RALLIS, EQ, 29-Nov-2022,244.8,246.75,250.0,232.65,240.25,242.35,245.73,972715,13649, 302422, 31.09
RAMCOCEM, EQ, 29-Nov-2022,658.05,658.1,669.85,656.1,661.8,659.05,662.57,848714,22487, 447088, 52.68
RAMCOIND, EQ, 29-Nov-2022,165.5,167.15,167.25,164.0,166.0,165.05,165.37,57682,1844, 32902, 57.04
RAMCOSYS, EQ, 29-Nov-2022,278.65,276.8,279.8,262.8,266.0,266.75,272.71,203332,6950, 70271, 34.56
RATNAMANI, EQ, 29-Nov-2022,1924.45,1915.15,1995.0,1915.15,1995.0,1977.25,1968.65,20347,4272, 10366, 50.95
RAYMOND, EQ, 29-Nov-2022,1330.15,1336.0,1354.7,1320.0,1327.15,1326.5,1334.87,242364,15692, 107681, 44.43
RBLBANK, EQ, 29-Nov-2022,150.5,149.2,154.45,149.05,152.35,152.85,152.8,18641788,58630, 4805411, 25.78
RCF, EQ, 29-Nov-2022,123.3,124.0,126.4,121.15,122.35,122.95,123.55,8718321,35459, 2016574, 23.13
RECLTD, EQ, 29-Nov-2022,110.25,110.8,111.3,109.1,109.2,109.45,109.97,8830643,35857, 3975356, 45.02
REDINGTON, EQ, 29-Nov-2022,183.7,184.55,185.9,176.2,177.1,178.0,181.45,4794253,42967, 2060667, 42.98
RELAXO, EQ, 29-Nov-2022,933.4,932.0,947.0,932.0,940.0,938.45,941.18,138144,13865, 69646, 50.42
RELIANCE, EQ, 29-Nov-2022,2707.55,2703.95,2731.65,2694.0,2708.35,2712.2,2713.16,5103687,217704, 2852331, 55.89
RELIGARE, EQ, 29-Nov-2022,190.65,190.5,192.4,182.55,183.55,183.6,188.27,1722616,14299, 797165, 46.28
REPCOHOME, EQ, 29-Nov-2022,229.05,230.0,233.4,225.55,229.9,228.3,229.81,193124,3886, 144264, 74.70
RESPONIND, EQ, 29-Nov-2022,146.65,145.0,149.0,140.0,140.9,140.5,143.27,100524,3075, 48863, 48.61
RITES, EQ, 29-Nov-2022,387.25,387.8,393.7,375.65,376.9,377.8,384.04,575741,13744, 189800, 32.97
RKFORGE, EQ, 29-Nov-2022,227.8,228.7,229.5,220.5,221.15,221.1,223.09,298578,4437, 173754, 58.19
ROSSARI, EQ, 29-Nov-2022,798.1,802.0,804.4,786.0,789.7,790.95,791.63,46813,6918, 29225, 62.43
ROUTE, EQ, 29-Nov-2022,1307.85,1307.95,1309.9,1300.05,1302.05,1302.95,1304.08,42588,4069, 17887, 42.00
RSYSTEMS, EQ, 29-Nov-2022,252.55,251.95,258.0,251.95,256.5,256.9,255.03,56986,2241, 36148, 63.43
RUPA, EQ, 29-Nov-2022,293.0,295.75,295.75,291.65,293.55,294.35,293.52,76071,3177, 43454, 57.12
RVNL, EQ, 29-Nov-2022,80.1,81.3,84.1,76.1,77.6,77.95,79.83,117037131,269534, 25333191, 21.65
SAFARI, EQ, 29-Nov-2022,1653.2,1658.0,1676.75,1617.3,1625.0,1631.15,1634.0,29679,7918, 15310, 51.59
SAGCEM, EQ, 29-Nov-2022,207.05,207.05,213.8,205.5,208.2,208.9,209.5,62011,2477, 39839, 64.25
SAIL, EQ, 29-Nov-2022,82.1,82.55,84.6,82.25,82.55,82.75,83.38,19526525,46172, 3921160, 20.08
SANDHAR, EQ, 29-Nov-2022,227.45,229.0,231.9,227.5,230.9,230.0,230.18,78783,2034, 58230, 73.91
SANOFI, EQ, 29-Nov-2022,5669.1,5669.1,5690.35,5659.95,5672.0,5668.5,5673.29,7646,2310, 4765, 62.32
SASKEN, EQ, 29-Nov-2022,917.1,919.9,987.9,914.95,962.0,963.85,963.25,163338,7890, 44138, 27.02
SBICARD, EQ, 29-Nov-2022,812.7,813.0,823.9,812.0,818.0,817.3,819.1,970373,27112, 510977, 52.66
SBILIFE, EQ, 29-Nov-2022,1253.5,1253.5,1273.3,1247.95,1256.5,1258.4,1261.95,1070183,63868, 638199, 59.63
SBIN, EQ, 29-Nov-2022,608.6,607.1,611.8,607.1,608.1,608.55,609.32,6942919,121735, 3138453, 45.20
SCHAEFFLER, EQ, 29-Nov-2022,2895.0,2895.0,2906.7,2820.0,2830.05,2832.95,2843.22,148477,18710, 85036, 57.27
SCHNEIDER, EQ, 29-Nov-2022,166.8,167.0,167.8,162.1,163.0,162.8,164.19,311857,4574, 122961, 39.43
SCI, EQ, 29-Nov-2022,138.5,139.2,140.65,137.6,139.1,138.5,138.68,1139874,6617, 525472, 46.10
SEQUENT, EQ, 29-Nov-2022,89.95,90.4,91.45,89.5,89.75,89.8,90.19,581878,5052, 277241, 47.65
SFL, EQ, 29-Nov-2022,2668.9,2673.7,2712.55,2655.05,2685.0,2682.65,2676.31,4239,968, 2820, 66.53
SHARDACROP, EQ, 29-Nov-2022,404.0,402.0,416.0,402.0,407.5,407.0,409.08,110002,5774, 37002, 33.64
SHILPAMED, EQ, 29-Nov-2022,279.05,279.05,291.4,278.95,284.9,284.75,286.38,237219,6647, 86894, 36.63
SHK, EQ, 29-Nov-2022,138.05,138.05,139.2,137.05,137.55,138.05,138.22,98446,1795, 62125, 63.11
SHOPERSTOP, EQ, 29-Nov-2022,687.35,687.0,690.65,678.1,689.1,689.95,688.64,57815,7590, 40163, 69.47
SHREECEM, EQ, 29-Nov-2022,23426.1,23450.0,23525.0,23137.75,23230.0,23218.35,23309.27,31156,10625, 10155, 32.59
SIEMENS, EQ, 29-Nov-2022,2764.7,2771.95,2792.8,2751.4,2780.0,2778.7,2771.55,193531,15854, 106033, 54.79
SIS, EQ, 29-Nov-2022,389.95,391.9,391.9,387.65,389.9,389.65,389.67,93077,6423, 57101, 61.35
SJVN, EQ, 29-Nov-2022,39.8,39.9,40.25,39.0,39.1,39.15,39.4,6440033,12101, 2598815, 40.35
SKFINDIA, EQ, 29-Nov-2022,4901.65,4901.65,4901.65,4785.55,4833.55,4829.5,4831.5,37355,7521, 20806, 55.70
SOBHA, EQ, 29-Nov-2022,627.6,629.0,633.1,624.0,625.9,627.4,628.24,74955,5330, 32778, 43.73
SOLARA, EQ, 29-Nov-2022,470.25,471.45,484.7,455.15,462.0,459.55,470.21,89855,8977, 31520, 35.08
SOLARINDS, EQ, 29-Nov-2022,3745.1,3759.9,3770.5,3700.0,3720.0,3717.25,3727.79,30965,8305, 15190, 49.06
SONATSOFTW, EQ, 29-Nov-2022,585.3,587.0,588.25,575.55,577.5,578.3,579.74,218789,14787, 106742, 48.79
SOTL, EQ, 29-Nov-2022,324.55,331.0,336.95,324.5,327.7,328.35,332.65,305718,12181, 140155, 45.84
SOUTHBANK, EQ, 29-Nov-2022,16.25,16.45,17.75,16.1,17.75,17.5,16.98,93917698,42797, 36097645, 38.44
SPARC, EQ, 29-Nov-2022,248.65,246.4,251.4,244.2,245.9,247.35,249.0,180812,3374, 49188, 27.20
SRF, EQ, 29-Nov-2022,2325.55,2327.0,2338.25,2313.35,2320.0,2320.95,2326.02,357100,26782, 120680, 33.79
SRTRANSFIN, EQ, 29-Nov-2022,1264.75,1252.75,1281.0,1251.5,1273.95,1270.3,1267.43,1748490,55778, 687172, 39.30
STAR, EQ, 29-Nov-2022,337.55,334.15,338.65,328.35,330.75,330.3,333.42,227958,6269, 118486, 51.98
STARCEMENT, EQ, 29-Nov-2022,103.3,103.65,105.5,102.9,105.0,104.7,104.38,195885,2675, 92188, 47.06
STLTECH, EQ, 29-Nov-2022,178.4,178.45,181.9,178.45,178.8,179.05,179.87,821016,9114, 393017, 47.87
STOVEKRAFT, EQ, 29-Nov-2022,609.65,609.95,616.45,603.05,609.5,608.15,606.36,105606,5489, 60901, 57.67
SUBEXLTD, EQ, 29-Nov-2022,31.6,31.8,32.3,31.3,31.35,31.35,31.77,2621979,4838, 1018929, 38.86
SUBROS, EQ, 29-Nov-2022,293.15,297.95,298.75,290.05,291.6,292.9,294.0,18304,1293, 8689, 47.47
SUDARSCHEM, EQ, 29-Nov-2022,389.4,391.3,394.3,389.2,389.2,390.9,392.0,139886,8250, 94425, 67.50
SUMICHEM, EQ, 29-Nov-2022,472.05,472.8,475.4,465.0,468.6,467.25,468.92,173161,7711, 99660, 57.55
SUNCLAYLTD, EQ, 29-Nov-2022,5402.8,5402.85,5477.75,5305.0,5325.0,5323.65,5385.2,3256,1332, 1831, 56.23
SUNDARMFIN, EQ, 29-Nov-2022,2256.0,2256.05,2283.5,2240.0,2260.0,2262.2,2260.93,76132,8878, 62517, 82.12
SUNDRMFAST, EQ, 29-Nov-2022,928.2,927.0,935.05,910.1,917.15,918.65,918.3,68247,6194, 37331, 54.70
SUNPHARMA, EQ, 29-Nov-2022,1034.75,1035.0,1051.2,1034.0,1050.5,1049.85,1044.3,1179559,48796, 637852, 54.08
SUNTECK, EQ, 29-Nov-2022,396.1,396.0,403.75,395.5,398.9,398.2,398.87,403000,12384, 144933, 35.96
SUNTV, EQ, 29-Nov-2022,488.2,488.45,491.05,484.15,488.0,489.4,488.59,683519,15668, 315970, 46.23
SUPRAJIT, EQ, 29-Nov-2022,345.6,343.6,348.7,340.25,344.05,343.35,343.37,300054,7951, 197945, 65.97
SUPREMEIND, EQ, 29-Nov-2022,2406.2,2399.95,2399.95,2350.0,2350.05,2371.15,2376.91,19385,4240, 11242, 57.99
SURYAROSNI, EQ, 29-Nov-2022,474.55,475.25,480.0,465.5,468.0,468.9,474.53,60641,2993, 27104, 44.70
SURYODAY, EQ, 29-Nov-2022,101.95,102.6,102.6,100.0,100.3,100.4,101.04,101891,1431, 65232, 64.02
SUVENPHAR, EQ, 29-Nov-2022,458.65,456.0,468.9,450.5,461.9,460.45,459.25,202332,8341, 101734, 50.28
SUVIDHAA, EQ, 29-Nov-2022,5.0,5.1,5.1,5.0,5.05,5.05,5.05,138895,304, 99330, 71.51
SUZLON, EQ, 29-Nov-2022,8.8,8.9,9.2,8.7,8.8,8.75,8.94,146846252,50538, 60175998, 40.98
SWANENERGY, EQ, 29-Nov-2022,230.65,231.6,259.5,229.0,238.0,242.3,251.75,2954463,40666, 353251, 11.96
SWARAJENG, EQ, 29-Nov-2022,1572.7,1574.5,1585.0,1547.0,1569.95,1571.2,1567.72,6298,868, 4058, 64.43
SWSOLAR, EQ, 29-Nov-2022,284.3,284.3,294.0,284.3,289.1,289.9,290.1,366347,6616, 170829, 46.63
SYMPHONY, EQ, 29-Nov-2022,909.3,911.85,918.0,875.6,884.0,887.15,906.07,40843,5066, 21117, 51.70
SYNGENE, EQ, 29-Nov-2022,602.6,604.95,607.8,593.2,599.95,600.8,597.79,378282,11688, 169467, 44.80
TASTYBITE, EQ, 29-Nov-2022,11920.05,11920.2,11962.45,11850.05,11850.95,11872.65,11878.37,940,370, 713, 75.85
TATACHEM, EQ, 29-Nov-2022,1038.85,1040.0,1044.1,1025.0,1026.95,1028.2,1035.69,529315,17809, 189678, 35.83
TATACOFFEE, EQ, 29-Nov-2022,231.6,231.7,235.8,229.85,230.1,230.8,233.02,1435559,17051, 369730, 25.76
TATACOMM, EQ, 29-Nov-2022,1309.4,1314.0,1319.4,1271.0,1275.0,1274.2,1288.96,525462,19458, 322538, 61.38
TATACONSUM, EQ, 29-Nov-2022,804.3,804.95,811.9,803.05,804.8,805.05,807.5,1278339,38851, 452493, 35.40
TATAELXSI, EQ, 29-Nov-2022,6796.95,6796.0,6829.9,6774.35,6785.0,6781.75,6795.38,112717,21470, 54233, 48.11
TATAINVEST, EQ, 29-Nov-2022,2361.75,2361.75,2379.9,2342.05,2348.0,2351.1,2357.88,12715,1759, 7878, 61.96
TATAMETALI, EQ, 29-Nov-2022,750.4,747.9,761.65,747.8,752.0,754.85,756.8,60938,2769, 23937, 39.28
TATAMOTORS, EQ, 29-Nov-2022,433.25,432.5,437.9,429.55,432.65,433.15,433.87,8630105,111063, 2659012, 30.81
TATAPOWER, EQ, 29-Nov-2022,224.6,225.0,225.45,222.9,223.55,223.45,223.79,6165404,43500, 2748630, 44.58
TATASTEEL, EQ, 29-Nov-2022,104.9,105.0,107.65,104.95,106.05,106.1,106.54,40661568,126137, 15337480, 37.72
TCI, EQ, 29-Nov-2022,659.15,663.95,674.1,662.35,673.0,671.3,668.33,55316,4441, 33775, 61.06
TCIEXP, EQ, 29-Nov-2022,1874.15,1865.0,1886.35,1851.15,1858.9,1863.55,1869.7,10421,1970, 6097, 58.51
TCNSBRANDS, EQ, 29-Nov-2022,580.05,580.05,585.2,573.8,576.0,575.55,580.34,16428,1131, 8541, 51.99
TCS, EQ, 29-Nov-2022,3395.25,3383.0,3429.0,3383.0,3390.0,3397.35,3411.59,1576028,125430, 1021300, 64.80
TEAMLEASE, EQ, 29-Nov-2022,2467.55,2525.0,2961.0,2435.0,2455.0,2476.2,2540.89,86819,13142, 10720, 12.35
TECHM, EQ, 29-Nov-2022,1077.2,1076.1,1085.45,1072.8,1074.0,1074.55,1079.3,1233868,43593, 626006, 50.74
TECHNOE, EQ, 29-Nov-2022,310.85,315.8,317.7,303.65,305.0,305.3,311.3,175232,7795, 105311, 60.10
THERMAX, EQ, 29-Nov-2022,2030.05,2037.7,2059.9,2023.35,2032.95,2029.9,2042.47,45373,9294, 23964, 52.82
THOMASCOOK, EQ, 29-Nov-2022,77.4,77.75,78.25,76.0,76.4,76.4,77.09,300710,3630, 142634, 47.43
THYROCARE, EQ, 29-Nov-2022,615.35,618.4,624.75,616.0,620.0,620.35,620.94,14867,1679, 8837, 59.44
TIDEWATER, EQ, 29-Nov-2022,997.0,1003.0,1174.0,1000.55,1094.8,1107.15,1117.97,643589,47260, 88245, 13.71
TIINDIA, EQ, 29-Nov-2022,2746.95,2755.6,2784.0,2625.0,2715.05,2743.7,2691.64,992017,88505, 464079, 46.78
TIMETECHNO, EQ, 29-Nov-2022,94.75,94.9,95.8,94.5,95.35,95.25,95.23,698907,5104, 386793, 55.34
TIMKEN, EQ, 29-Nov-2022,3523.35,3531.8,3572.85,3415.3,3434.0,3444.45,3502.0,135383,16482, 69046, 51.00
TINPLATE, EQ, 29-Nov-2022,312.25,314.0,320.5,312.3,317.35,317.85,317.6,193218,4934, 65569, 33.94
TITAN, EQ, 29-Nov-2022,2592.25,2597.15,2640.0,2595.05,2612.0,2613.75,2621.71,866621,64382, 339803, 39.21
TORNTPHARM, EQ, 29-Nov-2022,1636.2,1637.0,1653.25,1631.05,1638.4,1635.0,1638.85,120840,10635, 54803, 45.35
TORNTPOWER, EQ, 29-Nov-2022,547.75,547.0,548.65,535.45,536.0,537.5,539.21,295357,12106, 88290, 29.89
TRENT, EQ, 29-Nov-2022,1439.15,1439.0,1462.5,1434.05,1451.8,1456.95,1453.55,476040,26296, 257653, 54.12
TRITURBINE, EQ, 29-Nov-2022,275.5,276.9,282.3,276.05,281.5,280.3,279.52,475785,14552, 231930, 48.75
TRIVENI, EQ, 29-Nov-2022,299.1,300.0,308.9,300.0,302.35,303.05,304.48,2002776,27322, 552877, 27.61
TTKPRESTIG, EQ, 29-Nov-2022,894.55,894.55,898.65,880.0,884.0,882.35,885.2,24065,2695, 14314, 59.48
TV18BRDCST, EQ, 29-Nov-2022,36.9,37.0,37.1,36.0,36.1,36.1,36.37,7256080,12627, 3837785, 52.89
TVSMOTOR, EQ, 29-Nov-2022,1060.5,1053.25,1059.6,1037.55,1041.0,1039.85,1044.03,1325447,72612, 705068, 53.19
TVSSRICHAK, EQ, 29-Nov-2022,3227.25,3258.0,3280.3,3141.15,3200.0,3178.7,3238.24,14598,3317, 5939, 40.68
TVTODAY, EQ, 29-Nov-2022,246.8,248.3,256.75,246.1,247.9,248.9,249.03,89411,2698, 30176, 33.75
UBL, EQ, 29-Nov-2022,1678.2,1685.95,1718.0,1672.25,1680.0,1680.15,1695.92,415385,21815, 174814, 42.08
UCOBANK, EQ, 29-Nov-2022,20.7,20.9,20.9,19.85,20.25,20.25,20.23,28577931,38013, 7435357, 26.02
UFLEX, EQ, 29-Nov-2022,612.0,612.0,617.25,605.0,606.4,606.35,609.45,79710,6322, 43952, 55.14
UJJIVAN, EQ, 29-Nov-2022,294.4,295.6,298.45,276.5,284.65,284.7,285.36,814715,12709, 483755, 59.38
UJJIVANSFB, EQ, 29-Nov-2022,29.1,29.1,29.4,28.1,28.4,28.3,28.53,6567682,10508, 3193143, 48.62
ULTRACEMCO, EQ, 29-Nov-2022,6892.3,6900.0,7005.0,6895.0,6920.0,6928.9,6946.3,336266,39184, 145983, 43.41
UNICHEMLAB, EQ, 29-Nov-2022,420.15,420.65,421.7,409.0,412.0,413.15,415.91,84884,2833, 45956, 54.14
UNIONBANK, EQ, 29-Nov-2022,79.45,79.3,82.7,77.9,81.6,82.2,80.86,37047392,84477, 10901379, 29.43
UPL, EQ, 29-Nov-2022,779.65,782.0,784.8,772.3,774.0,774.85,776.58,1266481,38111, 743853, 58.73
UTIAMC, EQ, 29-Nov-2022,755.1,745.0,783.7,740.1,743.0,748.35,766.75,530873,21215, 165887, 31.25
VAIBHAVGBL, EQ, 29-Nov-2022,332.4,330.65,335.15,328.95,330.05,330.95,331.54,77844,4673, 40508, 52.04
VAKRANGEE, EQ, 29-Nov-2022,29.95,30.1,30.35,29.9,30.0,30.0,30.1,2102044,3957, 1259694, 59.93
VARROC, EQ, 29-Nov-2022,289.5,290.0,290.75,285.3,288.0,288.75,288.47,79737,5415, 41427, 51.95
VBL, EQ, 29-Nov-2022,1183.3,1178.6,1178.6,1131.0,1148.45,1146.15,1147.77,1932308,102949, 1048051, 54.24
VEDL, EQ, 29-Nov-2022,310.55,296.0,302.95,295.0,301.65,301.85,300.93,14184054,126464, 3651008, 25.74
VENKEYS, EQ, 29-Nov-2022,1859.9,1859.9,1889.7,1849.2,1850.0,1852.25,1866.99,21746,2532, 9887, 45.47
VESUVIUS, EQ, 29-Nov-2022,1718.6,1731.0,1731.0,1700.0,1704.95,1705.15,1716.07,7057,1300, 4377, 62.02
VGUARD, EQ, 29-Nov-2022,252.35,255.0,259.0,251.0,251.4,251.35,254.95,301638,9834, 145538, 48.25
VINATIORGA, EQ, 29-Nov-2022,2137.95,2149.2,2182.8,2130.0,2169.8,2172.2,2161.74,44693,6480, 24311, 54.40
VIPIND, EQ, 29-Nov-2022,732.2,735.0,738.1,723.45,728.5,727.75,729.18,166320,6973, 98137, 59.00
VMART, EQ, 29-Nov-2022,2792.4,2782.0,2841.9,2760.05,2780.0,2784.6,2800.75,72433,2253, 64377, 88.88
VOLTAS, EQ, 29-Nov-2022,839.4,842.0,843.0,824.1,824.5,825.85,830.74,904144,25429, 587042, 64.93
VRLLOG, EQ, 29-Nov-2022,556.15,558.0,562.05,549.1,550.0,549.95,551.68,106960,7762, 70610, 66.02
VSTIND, EQ, 29-Nov-2022,3560.15,3574.9,3639.95,3546.5,3555.0,3562.8,3583.79,12842,6403, 7994, 62.25
VSTTILLERS, EQ, 29-Nov-2022,2420.1,2425.5,2470.75,2336.25,2341.0,2372.35,2421.59,4421,1111, 2412, 54.56
VTL, EQ, 29-Nov-2022,341.25,338.1,344.95,338.1,344.1,344.0,342.82,188505,7235, 115720, 61.39
WABAG, EQ, 29-Nov-2022,324.15,327.3,351.0,327.3,339.65,339.4,342.83,2806321,45998, 1069383, 38.11
